dataset_name,fold,fit_time,score_time,accuracy,balanced_accuracy,precision,recall,roc_auc,average_precision,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,seed,freq,size,noise
simulated_seed3_freq025_size200_noise70_dataset,3,288.1297814846039,0.05711650848388672,0.375,0.375,0.3888888888888889,0.4375,0.365234375,0.46471491262491676,200,2,1,,20.0,3,25,200,70
simulated_seed3_freq025_size200_noise70_dataset,4,288.8815019130707,0.04698443412780762,0.5625,0.5625,0.5714285714285714,0.5,0.66796875,0.6521343444137562,200,2,1,,10.0,3,25,200,70
simulated_seed3_freq025_size200_noise80_dataset,0,284.359037399292,0.13803482055664062,0.84375,0.84375,0.8235294117647058,0.875,0.919921875,0.9453283468559838,200,2,1,,20.0,3,25,200,80
simulated_seed3_freq025_size200_noise80_dataset,1,286.5575752258301,0.05901646614074707,0.59375,0.59375,0.6,0.5625,0.73828125,0.7729509647801982,200,2,1,,10.0,3,25,200,80
simulated_seed3_freq025_size200_noise80_dataset,2,285.9683847427368,0.1188509464263916,0.71875,0.71875,0.7333333333333333,0.6875,0.7265625,0.7793327751997107,200,2,1,,10.0,3,25,200,80
simulated_seed3_freq025_size200_noise80_dataset,3,286.90328192710876,0.07406759262084961,0.65625,0.65625,0.6470588235294118,0.6875,0.7109375,0.8167512175324675,500,2,1,,10.0,3,25,200,80
simulated_seed3_freq025_size200_noise80_dataset,4,286.32121300697327,0.19553923606872559,0.6875,0.6875,0.75,0.5625,0.7421875,0.7997511799533235,500,2,1,,10.0,3,25,200,80
simulated_seed3_freq050_size200_noise5_dataset,0,287.686404466629,0.289778470993042,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,5
simulated_seed3_freq050_size200_noise5_dataset,1,289.07656931877136,0.07331991195678711,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,5
simulated_seed3_freq050_size200_noise5_dataset,2,288.5364918708801,0.09063458442687988,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,5
simulated_seed3_freq050_size200_noise5_dataset,3,288.1834502220154,0.11380982398986816,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,5
simulated_seed3_freq050_size200_noise5_dataset,4,287.8445339202881,0.21749401092529297,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,5
simulated_seed3_freq050_size200_noise25_dataset,0,285.8952651023865,0.14287924766540527,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,25
simulated_seed3_freq050_size200_noise25_dataset,1,285.52970004081726,0.24283552169799805,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,25
simulated_seed3_freq050_size200_noise25_dataset,2,286.26132249832153,0.07564568519592285,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,25
simulated_seed3_freq050_size200_noise25_dataset,3,284.9779574871063,0.23420310020446777,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,25
simulated_seed3_freq050_size200_noise25_dataset,4,286.08862018585205,0.09808707237243652,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,25
simulated_seed3_freq050_size200_noise50_dataset,0,293.0973377227783,0.22156906127929688,1.0,1.0,1.0,1.0,1.0,1.0,500,10,5,0.8,10.0,3,50,200,50
simulated_seed3_freq050_size200_noise50_dataset,1,291.16828441619873,0.10928225517272949,0.9375,0.9375,1.0,0.875,0.9921875,0.9924172794117647,200,5,1,0.8,,3,50,200,50
simulated_seed3_freq050_size200_noise50_dataset,2,293.4612925052643,0.09096002578735352,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,200,50
simulated_seed3_freq050_size200_noise50_dataset,3,290.12764954566956,0.1887073516845703,0.96875,0.96875,1.0,0.9375,1.0,1.0,200,2,1,,20.0,3,50,200,50
simulated_seed3_freq050_size200_noise50_dataset,4,293.5999381542206,0.08931612968444824,1.0,1.0,1.0,1.0,1.0,1.0,500,2,1,,10.0,3,50,200,50
simulated_seed3_freq050_size200_noise60_dataset,0,289.7181565761566,0.08836579322814941,0.90625,0.90625,0.8823529411764706,0.9375,0.984375,0.9862253289473684,500,2,1,,10.0,3,50,200,60
simulated_seed3_freq050_size200_noise60_dataset,1,288.17854619026184,0.18752121925354004,1.0,1.0,1.0,1.0,1.0,1.0,500,2,1,,10.0,3,50,200,60
simulated_seed3_freq050_size200_noise60_dataset,2,289.609970331192,0.08946847915649414,1.0,1.0,1.0,1.0,1.0,1.0,500,2,1,,10.0,3,50,200,60
simulated_seed3_freq050_size200_noise60_dataset,3,289.17319202423096,0.14615130424499512,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,3,50,200,60
simulated_seed3_freq050_size200_noise60_dataset,4,282.30545115470886,0.11092424392700195,0.9375,0.9375,0.9375,0.9375,0.984375,0.9862253289473684,100,5,1,0.8,10.0,3,50,200,60
simulated_seed3_freq050_size200_noise70_dataset,0,291.75137305259705,0.0782313346862793,0.90625,0.90625,0.8421052631578947,1.0,0.9765625,0.977890114379085,500,2,1,,10.0,3,50,200,70
simulated_seed3_freq050_size200_noise70_dataset,1,291.2592964172363,0.09192180633544922,1.0,1.0,1.0,1.0,1.0,1.0,500,2,1,,10.0,3,50,200,70
simulated_seed3_freq050_size200_noise70_dataset,2,286.3498966693878,0.09106183052062988,0.875,0.875,0.9285714285714286,0.8125,0.857421875,0.9200445670628183,200,2,1,,20.0,3,50,200,70
simulated_seed3_freq050_size200_noise70_dataset,3,290.45076537132263,0.28767991065979004,0.8125,0.8125,0.9166666666666666,0.6875,0.853515625,0.8908417200872444,500,2,1,0.8,,3,50,200,70
simulated_seed3_freq050_size200_noise70_dataset,4,287.0437185764313,0.09079217910766602,0.90625,0.90625,0.8823529411764706,0.9375,0.984375,0.9875,200,2,1,,10.0,3,50,200,70
simulated_seed3_freq050_size200_noise80_dataset,0,290.0344202518463,0.09012269973754883,0.9375,0.9375,0.8888888888888888,1.0,0.99609375,0.9963235294117647,500,2,1,,10.0,3,50,200,80
simulated_seed3_freq050_size200_noise80_dataset,1,290.415283203125,0.07321858406066895,0.90625,0.90625,0.8823529411764706,0.9375,0.97265625,0.9777661064425771,500,2,1,,10.0,3,50,200,80
simulated_seed3_freq050_size200_noise80_dataset,2,288.48803424835205,0.47480177879333496,0.9375,0.9375,1.0,0.875,0.9609375,0.9697966507177034,500,2,1,,10.0,3,50,200,80
simulated_seed3_freq050_size200_noise80_dataset,3,289.5806565284729,0.2816791534423828,0.8125,0.8125,0.7272727272727273,1.0,0.9921875,0.9930555555555556,500,2,1,,10.0,3,50,200,80
simulated_seed3_freq050_size200_noise80_dataset,4,289.6919229030609,0.13928818702697754,0.90625,0.90625,0.8823529411764706,0.9375,0.984375,0.985702614379085,200,2,1,,10.0,3,50,200,80
simulated_seed5_freq010_size150_noise5_dataset,0,290.25653529167175,0.3764965534210205,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,5,10,150,5
simulated_seed5_freq010_size150_noise5_dataset,1,291.58456206321716,0.09632277488708496,0.9583333333333334,0.9583333333333333,0.9230769230769231,1.0,0.986111111111111,0.9866452991452991,500,2,1,,10.0,5,10,150,5
simulated_seed5_freq010_size150_noise5_dataset,2,290.11970615386963,0.30648088455200195,0.9166666666666666,0.9166666666666667,0.8571428571428571,1.0,1.0,1.0,500,2,1,,10.0,5,10,150,5
simulated_seed5_freq010_size150_noise5_dataset,3,291.669930934906,0.07235002517700195,0.7916666666666666,0.7916666666666667,0.7058823529411765,1.0,0.951388888888889,0.9587703962703962,500,10,1,0.8,20.0,5,10,150,5
simulated_seed5_freq010_size150_noise5_dataset,4,289.5272710323334,0.17988872528076172,0.875,0.875,1.0,0.75,1.0,1.0,500,5,10,,20.0,5,10,150,5
simulated_seed5_freq010_size150_noise25_dataset,0,289.6630802154541,0.07131266593933105,0.7916666666666666,0.7916666666666666,0.7333333333333333,0.9166666666666666,0.7291666666666666,0.7003662459544813,500,10,1,0.8,20.0,5,10,150,25
simulated_seed5_freq010_size150_noise25_dataset,1,284.7666828632355,0.2503175735473633,0.875,0.875,1.0,0.75,0.9791666666666666,0.9790695415695415,500,10,1,0.8,20.0,5,10,150,25
simulated_seed5_freq010_size150_noise25_dataset,2,286.2325830459595,0.1640462875366211,0.9583333333333334,0.9583333333333333,0.9230769230769231,1.0,0.9930555555555555,0.9935897435897435,200,2,1,,10.0,5,10,150,25
simulated_seed5_freq010_size150_noise25_dataset,3,289.19664692878723,0.062258243560791016,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.875,0.8386285011285013,200,2,1,,10.0,5,10,150,25
simulated_seed5_freq010_size150_noise25_dataset,4,288.70676851272583,0.20911478996276855,0.8333333333333334,0.8333333333333333,0.7857142857142857,0.9166666666666666,0.9652777777777778,0.9688131313131313,500,10,1,0.8,20.0,5,10,150,25
simulated_seed5_freq010_size150_noise50_dataset,0,291.85346579551697,0.05752706527709961,0.7916666666666666,0.7916666666666667,0.8181818181818182,0.75,0.9166666666666666,0.905725061975062,200,2,1,,20.0,5,10,150,50
simulated_seed5_freq010_size150_noise50_dataset,1,291.26024198532104,0.1961355209350586,0.875,0.875,0.9090909090909091,0.8333333333333334,0.9305555555555556,0.9514411027568922,500,5,10,,20.0,5,10,150,50
simulated_seed5_freq010_size150_noise50_dataset,2,289.72167325019836,0.17362666130065918,0.6666666666666666,0.6666666666666667,0.7,0.5833333333333334,0.7638888888888888,0.8026318860877685,500,5,10,0.8,20.0,5,10,150,50
simulated_seed5_freq010_size150_noise50_dataset,3,288.3677055835724,0.17851829528808594,0.7083333333333334,0.7083333333333333,0.6923076923076923,0.75,0.8402777777777778,0.8564889971139971,500,5,10,,20.0,5,10,150,50
simulated_seed5_freq010_size150_noise50_dataset,4,292.2037374973297,0.07650494575500488,0.875,0.875,0.8461538461538461,0.9166666666666666,0.951388888888889,0.9587703962703962,500,5,10,0.8,20.0,5,10,150,50
simulated_seed5_freq010_size150_noise60_dataset,0,293.40198278427124,0.06726312637329102,0.625,0.625,0.6666666666666666,0.5,0.6944444444444445,0.7381794131794132,100,10,10,0.8,,5,10,150,60
simulated_seed5_freq010_size150_noise60_dataset,1,291.6667695045471,0.11121964454650879,0.7916666666666666,0.7916666666666667,0.8181818181818182,0.75,0.9166666666666666,0.930068950657186,100,10,10,0.8,,5,10,150,60
simulated_seed5_freq010_size150_noise60_dataset,2,294.5075044631958,0.03856992721557617,0.625,0.625,0.6363636363636364,0.5833333333333334,0.7291666666666667,0.7449402721461545,100,10,10,,,5,10,150,60
simulated_seed5_freq010_size150_noise60_dataset,3,294.0227255821228,0.05164217948913574,0.75,0.75,0.75,0.75,0.861111111111111,0.8865845959595959,100,10,10,,,5,10,150,60
simulated_seed5_freq010_size150_noise60_dataset,4,293.66003036499023,0.07301998138427734,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.8333333333333334,0.8472222222222222,0.874130103570893,100,10,10,0.8,,5,10,150,60
simulated_seed5_freq010_size150_noise70_dataset,0,291.18827390670776,0.052553415298461914,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7847222222222222,0.8584259361639393,100,10,10,,,5,10,150,70
simulated_seed5_freq010_size150_noise70_dataset,1,292.19917345046997,0.04600048065185547,0.5833333333333334,0.5833333333333334,0.5625,0.75,0.6111111111111112,0.6301087733073027,100,2,5,0.8,20.0,5,10,150,70
simulated_seed5_freq010_size150_noise70_dataset,2,287.8066987991333,0.13682103157043457,0.875,0.875,0.9090909090909091,0.8333333333333334,0.9583333333333333,0.9685457516339868,100,10,10,0.8,,5,10,150,70
simulated_seed5_freq010_size150_noise70_dataset,3,292.3078773021698,0.03871345520019531,0.6666666666666666,0.6666666666666667,0.7,0.5833333333333334,0.7986111111111112,0.8439339534734271,100,10,10,0.8,,5,10,150,70
simulated_seed5_freq010_size150_noise70_dataset,4,291.8522107601166,0.1454939842224121,0.875,0.875,1.0,0.75,0.9722222222222222,0.9763888888888889,100,10,10,0.8,,5,10,150,70
simulated_seed5_freq010_size150_noise80_dataset,0,295.61726665496826,0.07146906852722168,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8402777777777777,0.8471209958342311,500,5,10,0.8,20.0,5,10,150,80
simulated_seed5_freq010_size150_noise80_dataset,1,295.16986083984375,0.079986572265625,0.7916666666666666,0.7916666666666667,0.8181818181818182,0.75,0.7708333333333334,0.7439406597301333,100,10,10,0.8,,5,10,150,80
simulated_seed5_freq010_size150_noise80_dataset,2,295.0007839202881,0.06685876846313477,0.7083333333333334,0.7083333333333334,0.7777777777777778,0.5833333333333334,0.7222222222222223,0.7526304713804713,100,10,10,0.8,,5,10,150,80
simulated_seed5_freq010_size150_noise80_dataset,3,295.51739263534546,0.04424619674682617,0.4583333333333333,0.45833333333333337,0.45454545454545453,0.4166666666666667,0.5277777777777778,0.6562453548866592,100,10,10,0.8,,5,10,150,80
simulated_seed5_freq010_size150_noise80_dataset,4,291.3512270450592,0.0665280818939209,0.5,0.5,0.5,0.5,0.4444444444444445,0.5993420036612256,100,10,10,0.8,,5,10,150,80
simulated_seed5_freq025_size150_noise5_dataset,0,284.4363446235657,0.18378043174743652,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,150,5
simulated_seed5_freq025_size150_noise5_dataset,1,289.7161831855774,0.09456658363342285,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,150,5
simulated_seed5_freq025_size150_noise5_dataset,2,290.11444067955017,0.07123088836669922,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,150,5
simulated_seed5_freq025_size150_noise5_dataset,3,289.51164174079895,0.18800830841064453,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,150,5
simulated_seed5_freq025_size150_noise5_dataset,4,288.80591011047363,0.11705899238586426,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,150,5
simulated_seed5_freq025_size150_noise25_dataset,0,289.14578676223755,0.13862156867980957,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,5,25,150,25
simulated_seed5_freq025_size150_noise25_dataset,1,292.20956349372864,0.17082524299621582,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,5,25,150,25
simulated_seed5_freq025_size150_noise25_dataset,2,292.19986295700073,0.12529945373535156,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,150,25
simulated_seed5_freq025_size150_noise25_dataset,3,292.01513051986694,0.11762642860412598,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,150,25
simulated_seed5_freq025_size150_noise25_dataset,4,288.6359977722168,0.14516258239746094,0.9166666666666666,0.9166666666666667,1.0,0.8333333333333334,0.986111111111111,0.9871794871794873,500,5,10,0.8,20.0,5,25,150,25
simulated_seed5_freq025_size150_noise50_dataset,0,286.648099899292,0.19328713417053223,0.9166666666666666,0.9166666666666667,0.8571428571428571,1.0,0.9583333333333334,0.9613858363858364,500,2,1,,10.0,5,25,150,50
simulated_seed5_freq025_size150_noise50_dataset,1,290.1983320713043,0.09051966667175293,1.0,1.0,1.0,1.0,1.0,1.0,500,2,1,,10.0,5,25,150,50
simulated_seed5_freq025_size150_noise50_dataset,2,290.5870740413666,0.07297253608703613,0.9583333333333334,0.9583333333333333,0.9230769230769231,1.0,1.0,1.0,500,10,5,0.8,10.0,5,25,150,50
simulated_seed5_freq025_size150_noise50_dataset,3,288.8655083179474,0.30630946159362793,0.9166666666666666,0.9166666666666667,1.0,0.8333333333333334,0.9930555555555555,0.9935897435897435,500,2,1,,10.0,5,25,150,50
simulated_seed5_freq025_size150_noise50_dataset,4,288.8563976287842,0.34421825408935547,0.7916666666666666,0.7916666666666667,0.8181818181818182,0.75,0.9097222222222223,0.9200336700336701,500,2,1,,10.0,5,25,150,50
simulated_seed5_freq025_size150_noise60_dataset,0,284.8707842826843,0.19361472129821777,0.8333333333333334,0.8333333333333333,1.0,0.6666666666666666,0.8958333333333334,0.9136904761904762,200,5,1,0.8,,5,25,150,60
simulated_seed5_freq025_size150_noise60_dataset,1,287.16982769966125,0.04676985740661621,0.75,0.75,0.75,0.75,0.8611111111111112,0.908899923605806,200,10,5,,,5,25,150,60
simulated_seed5_freq025_size150_noise60_dataset,2,284.3846387863159,0.14497804641723633,1.0,1.0,1.0,1.0,1.0,1.0,200,5,1,0.8,,5,25,150,60
simulated_seed5_freq025_size150_noise60_dataset,3,286.7984232902527,0.047731876373291016,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9305555555555555,0.9573412698412699,100,5,1,0.8,10.0,5,25,150,60
simulated_seed5_freq025_size150_noise60_dataset,4,286.0560986995697,0.09823131561279297,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.937091503267974,200,5,1,0.8,,5,25,150,60
simulated_seed5_freq025_size150_noise70_dataset,0,288.89141511917114,0.08867716789245605,0.8333333333333334,0.8333333333333333,0.9,0.75,0.861111111111111,0.9060049019607843,500,10,1,0.8,20.0,5,25,150,70
simulated_seed5_freq025_size150_noise70_dataset,1,288.9894423484802,0.0774393081665039,0.75,0.75,0.8,0.6666666666666666,0.8333333333333333,0.8807128114403656,500,2,1,0.8,,5,25,150,70
simulated_seed5_freq025_size150_noise70_dataset,2,284.915735244751,0.07654690742492676,0.9583333333333334,0.9583333333333333,1.0,0.9166666666666666,1.0,1.0,100,10,10,,,5,25,150,70
simulated_seed5_freq025_size150_noise70_dataset,3,288.22291588783264,0.16185760498046875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9305555555555555,0.9464447102604996,500,10,1,0.8,20.0,5,25,150,70
simulated_seed5_freq025_size150_noise70_dataset,4,288.05261874198914,0.11786079406738281,0.7083333333333334,0.7083333333333334,0.7777777777777778,0.5833333333333334,0.8333333333333334,0.8841269841269842,200,5,1,0.8,,5,25,150,70
simulated_seed5_freq025_size150_noise80_dataset,0,289.11121368408203,0.09867477416992188,0.875,0.875,0.9090909090909091,0.8333333333333334,0.9583333333333334,0.9629370629370632,500,10,1,0.8,20.0,5,25,150,80
simulated_seed5_freq025_size150_noise80_dataset,1,287.18020272254944,0.05888938903808594,0.7083333333333334,0.7083333333333333,0.8571428571428571,0.5,0.8333333333333333,0.8605596405228758,100,5,1,0.8,10.0,5,25,150,80
simulated_seed5_freq025_size150_noise80_dataset,2,288.85992527008057,0.14488959312438965,0.7916666666666666,0.7916666666666667,1.0,0.5833333333333334,0.9305555555555556,0.9431818181818185,500,10,1,0.8,20.0,5,25,150,80
simulated_seed5_freq025_size150_noise80_dataset,3,287.92324590682983,0.14018917083740234,0.7916666666666666,0.7916666666666667,1.0,0.5833333333333334,0.875,0.8958521870286577,200,5,1,0.8,,5,25,150,80
simulated_seed5_freq025_size150_noise80_dataset,4,289.65926575660706,0.07429766654968262,0.625,0.625,0.5882352941176471,0.8333333333333334,0.8194444444444444,0.8859243697478992,500,2,1,,10.0,5,25,150,80
simulated_seed5_freq050_size150_noise5_dataset,0,284.016606092453,0.16200852394104004,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,5
simulated_seed5_freq050_size150_noise5_dataset,1,285.7404885292053,0.0729069709777832,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,5
simulated_seed5_freq050_size150_noise5_dataset,2,285.3981418609619,0.0924677848815918,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,5
simulated_seed5_freq050_size150_noise5_dataset,3,282.48750472068787,0.16628360748291016,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,5
simulated_seed5_freq050_size150_noise5_dataset,4,284.83993792533875,0.12975096702575684,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,5
simulated_seed5_freq050_size150_noise25_dataset,0,285.34524488449097,0.1715247631072998,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,25
simulated_seed5_freq050_size150_noise25_dataset,1,283.5099256038666,0.29848432540893555,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,25
simulated_seed5_freq050_size150_noise25_dataset,2,285.9433493614197,0.11356043815612793,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,25
simulated_seed5_freq050_size150_noise25_dataset,3,286.8542296886444,0.07207822799682617,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,25
simulated_seed5_freq050_size150_noise25_dataset,4,284.73173117637634,0.17701268196105957,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,25
simulated_seed5_freq050_size150_noise50_dataset,0,287.5126385688782,0.1732032299041748,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,50
simulated_seed5_freq050_size150_noise50_dataset,1,286.6676661968231,0.2225813865661621,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,50
simulated_seed5_freq050_size150_noise50_dataset,2,287.1542954444885,0.17099666595458984,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,50
simulated_seed5_freq050_size150_noise50_dataset,3,283.4287340641022,0.1250157356262207,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,50
simulated_seed5_freq050_size150_noise50_dataset,4,287.50730538368225,0.1494753360748291,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,50
simulated_seed5_freq050_size150_noise60_dataset,0,287.4773166179657,0.16122031211853027,0.9583333333333334,0.9583333333333333,0.9230769230769231,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,60
simulated_seed5_freq050_size150_noise60_dataset,1,289.18340611457825,0.1415243148803711,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,150,60
simulated_seed5_freq050_size150_noise60_dataset,2,287.8090646266937,0.07908940315246582,0.9166666666666666,0.9166666666666667,1.0,0.8333333333333334,0.9722222222222223,0.9761904761904764,100,10,10,0.8,,5,50,150,60
simulated_seed5_freq050_size150_noise60_dataset,3,289.674289226532,0.04719948768615723,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,5,50,150,60
simulated_seed5_freq050_size150_noise60_dataset,4,289.302453994751,0.07138204574584961,1.0,1.0,1.0,1.0,1.0,1.0,200,2,10,0.8,10.0,5,50,150,60
